Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,358.5938,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,266.8359,0
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,267.1875,0.3515625
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,274.5703,2.460938
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,284.0625,4.21875
PnX | CSGOmall.com,Terrorist,-1589.06,368.891,-63.96875,Glock,100,0,0,0,0,False,False,False,289.3359,4.570313
PnX | CSGOmall.com,Terrorist,-1588.38,367.1866,-63.96875,Glock,100,0,21.56479,-52.34794,0,False,False,False,293.9063,4.921875
PnX | CSGOmall.com,Terrorist,-1586.079,362.0443,-63.96875,Glock,100,0,48.8704,-103.4508,0,False,False,False,299.1797,4.570313
PnX | CSGOmall.com,Terrorist,-1582.024,354.1739,-63.96875,Knife,100,0,77.08945,-141.091,0,False,False,False,304.4531,3.515625
PnX | CSGOmall.com,Terrorist,-1576.283,344.446,-63.96875,Knife,100,0,102.897,-165.3635,0,False,False,False,308.3203,2.460938
PnX | CSGOmall.com,Terrorist,-1570.052,334.9277,-63.96875,Knife,100,0,121.5442,-179.9849,0,False,False,False,308.6719,2.109375
PnX | CSGOmall.com,Terrorist,-1560.773,321.7082,-63.96875,Knife,100,0,139.5434,-193.6112,0,False,False,False,309.375,2.460938
PnX | CSGOmall.com,Terrorist,-1551.57,309.3668,-63.96875,Knife,100,0,152.2115,-198.3221,0,False,False,False,313.2422,3.515625
PnX | CSGOmall.com,Terrorist,-1543.032,298.6901,-63.96875,Knife,100,0,159.2496,-192.7163,0,False,False,False,316.4063,4.21875
PnX | CSGOmall.com,Terrorist,-1531.481,285.4423,-63.96875,Knife,100,0,168.0839,-185.0616,0,False,False,False,318.5156,4.921875
PnX | CSGOmall.com,Terrorist,-1522.257,272.9316,-63.96875,Knife,100,0,131.2155,-211.8429,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1515.175,259.021,-63.96875,Knife,100,0,100.259,-229.0155,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1509.718,244.3848,-63.96875,Knife,100,0,84.38642,-235.3273,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1503.179,230.209,-63.96877,Knife,100,0,118.4297,-220.1691,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1494.278,218.3822,-63.96878,Knife,100,0,161.5184,-162.2807,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1482.93,210.0068,-63.96878,Knife,100,0,195.6173,-114.1581,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1469.782,204.1735,-63.96878,Knife,100,0,220.733,-78.71311,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1455.307,200.2126,-63.96878,Knife,100,0,239.2321,-52.60588,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1439.956,197.6463,-63.96878,Knife,100,0,247.8592,-32.64653,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1424.404,196.1559,-63.96881,Knife,100,0,249.3691,-17.75015,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1408.797,195.4346,-60.1671,Knife,100,0,249.894,-7.279109,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1393.174,195.2408,-56.26125,Knife,100,0,249.9999,-0.2476248,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1377.55,195.405,-52.35527,Knife,100,0,249.9574,4.614714,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1362.375,197.3623,-48.56142,Knife,100,0,236.185,55.59235,0,False,False,False,318.8672,4.921875
PnX | CSGOmall.com,Terrorist,-1348.023,202.4065,-47.96875,Knife,100,0,226.1574,97.23827,0,False,False,False,312.5391,4.570313
